age,gender,college_tier,branch,degree,cgpa,backlog_history,attendance_percentage,DSA_problems_solved,GitHub_repos,internships_completed,resume_score,communication_skills,aptitude_score,hackathons_participated,primary_language,placement_status,company_type
22,Female,3,IT,B.Tech,7.71,0,71.5,177,3,1,92,43,81,3,Java,Placed,Product Based
24,Female,2,ECE,B.Tech,8.45,0,73.3,309,2,0,100,53,68,1,C++,Placed,Product Based
20,Female,1,IT,B.Tech,7.97,0,91.3,156,1,2,100,68,65,3,Python,Placed,Product Based
22,Female,2,EEE,B.Tech,8.47,0,90.9,119,1,2,94,48,66,1,Java,Not Placed,Not Placed
23,Male,1,ECE,B.Tech,8.34,0,92.4,159,0,0,87,64,68,0,Python,Placed,Service Based
24,Female,1,EEE,B.Tech,9.47,0,81.4,324,2,3,97,68,79,0,Python,Placed,Product Based
23,Female,2,EEE,B.Tech,7.7,0,89.4,306,3,0,98,54,100,1,Java,Placed,Service Based
21,Female,2,MECH,B.Tech,8.09,1,72.6,293,3,2,92,55,80,0,Python,Placed,Product Based
23,Female,1,EEE,B.Tech,8.53,0,92.1,237,2,2,100,55,80,2,Java,Placed,Product Based
24,Male,2,AI&DS,B.Tech,7.22,1,90.3,127,0,0,92,91,68,1,Java,Not Placed,Not Placed
20,Female,1,IT,B.Tech,8.15,0,79.7,225,2,1,80,71,87,0,Java,Placed,Product Based
20,Female,1,ECE,B.Tech,8,0,87.7,237,3,1,87,58,89,1,Java,Placed,Product Based
22,Female,1,MECH,B.Tech,8.1,0,80.8,253,1,0,98,61,89,0,Python,Placed,Product Based
24,Male,2,ECE,B.Tech,8.76,0,92.4,269,2,1,100,65,73,3,C++,Placed,Product Based
20,Male,3,IT,B.Tech,8.12,1,78.8,207,7,1,81,50,84,2,Python,Placed,Service Based
20,Female,3,EEE,B.Tech,6.95,0,86.9,41,0,1,76,60,59,0,Python,Placed,Service Based
20,Male,3,AI&DS,B.Tech,7.79,0,87.4,95,3,1,87,45,62,1,C++,Not Placed,Not Placed
23,Male,2,AI&DS,B.Tech,7.51,1,84,147,1,0,97,47,44,1,Java,Not Placed,Not Placed
24,Male,2,ECE,B.Tech,8.33,0,81.5,163,0,1,100,61,71,1,Java,Placed,Service Based
21,Female,3,ECE,B.Tech,8.38,0,75.8,185,0,1,100,59,75,1,Python,Placed,Product Based
21,Female,3,MECH,B.Tech,7.34,1,82.7,136,2,1,97,77,67,1,Java,Not Placed,Not Placed
21,Female,1,ECE,B.Tech,7.45,0,75.2,117,4,1,90,72,71,0,C++,Placed,Product Based
20,Female,3,EEE,B.Tech,7.58,0,73.5,46,0,1,84,70,61,2,Python,Placed,Service Based
22,Male,2,ECE,B.Tech,8.31,0,84.9,303,6,1,90,65,88,1,C++,Placed,Product Based
20,Male,1,ECE,B.Tech,8.17,1,66.3,221,3,1,100,56,72,2,Java,Not Placed,Not Placed
23,Male,1,CSE,B.Tech,8.32,1,88.1,245,2,1,84,64,83,0,Java,Placed,Product Based
20,Male,3,ECE,B.Tech,7.89,0,76.2,240,3,1,96,48,82,2,C++,Placed,Service Based
22,Male,3,ECE,B.Tech,7.47,0,98,190,4,1,73,67,76,2,C++,Placed,Product Based
20,Male,1,CSE,B.Tech,7.9,0,77.7,249,0,2,84,54,80,0,Java,Placed,Service Based
21,Male,2,AI&DS,B.Tech,7.87,0,77.6,218,1,1,89,55,56,2,Java,Placed,Service Based
24,Male,1,MECH,B.Tech,9.13,0,75.7,245,3,2,100,54,93,1,C++,Placed,Product Based
23,Male,2,CSE,B.Tech,8.17,0,78.5,279,1,1,95,68,93,2,C++,Placed,Product Based
21,Male,2,CSE,B.Tech,8.32,1,80.7,167,4,1,90,47,85,1,C++,Placed,Product Based
23,Male,2,EEE,B.Tech,7.77,0,79.5,204,0,0,86,64,74,1,C++,Placed,Service Based
22,Male,2,ECE,B.Tech,7.96,1,89.4,283,4,1,87,69,85,2,Python,Placed,Product Based
22,Male,2,CSE,B.Tech,8.16,0,88.8,150,0,1,80,83,98,0,Python,Placed,Service Based
20,Female,3,IT,B.Tech,8.9,0,83.9,250,4,3,95,77,78,1,Python,Placed,Product Based
23,Female,2,IT,B.Tech,7.83,1,84.5,191,2,0,80,76,68,1,Python,Placed,Service Based
24,Male,2,CSE,B.Tech,8.5,0,83.5,342,3,2,100,53,76,0,Java,Placed,Product Based
20,Male,2,IT,B.Tech,7.24,1,100,149,0,1,89,61,80,0,Java,Placed,Service Based
21,Male,3,ECE,B.Tech,9.32,1,85.3,369,3,2,100,61,100,0,Java,Placed,Product Based
22,Female,1,CSE,B.Tech,7.92,0,85.5,270,1,2,91,61,95,3,Java,Placed,Product Based
24,Female,2,ECE,B.Tech,7.8,0,76.3,234,3,2,87,42,80,3,Python,Placed,Product Based
20,Female,2,IT,B.Tech,8.07,0,79.3,285,0,1,96,52,80,1,Java,Placed,Service Based
21,Male,2,MECH,B.Tech,7.17,0,96.6,138,2,0,93,58,72,0,Python,Placed,Service Based
23,Male,3,EEE,B.Tech,7.07,2,85.6,276,3,0,100,75,98,2,Python,Placed,Product Based
21,Female,2,ECE,B.Tech,8.11,0,67.9,135,1,0,97,55,38,0,C++,Placed,Service Based
23,Female,1,CSE,B.Tech,8.86,0,90.9,289,5,2,100,49,90,2,Python,Placed,Product Based
20,Female,2,MECH,B.Tech,7.65,0,68.9,143,0,1,99,56,70,0,C++,Placed,Service Based
20,Male,2,CSE,B.Tech,7.95,1,99.8,193,1,1,100,66,64,2,Python,Placed,Product Based
24,Female,3,ECE,B.Tech,6.98,1,71.6,193,6,2,88,53,69,2,C++,Placed,Product Based
20,Male,2,EEE,B.Tech,7.5,0,85.6,254,1,0,87,69,67,1,Java,Placed,Product Based
20,Female,2,ECE,B.Tech,8.42,0,83.9,345,1,1,100,56,81,4,C++,Placed,Product Based
21,Female,1,AI&DS,B.Tech,6.77,0,82.5,98,0,0,91,77,61,0,Python,Not Placed,Not Placed
23,Female,2,ECE,B.Tech,7.37,0,84.9,183,0,0,100,64,63,0,Java,Placed,Service Based
23,Male,3,CSE,B.Tech,7.04,0,85.6,134,0,0,94,63,76,1,C++,Placed,Service Based
22,Female,1,IT,B.Tech,8.94,0,80,338,3,1,100,40,87,3,C++,Placed,Product Based
24,Male,3,IT,B.Tech,10,0,90.9,418,6,3,100,57,100,2,Java,Placed,Product Based
22,Female,3,CSE,B.Tech,9.24,0,99.8,195,6,1,95,55,67,0,Python,Placed,Product Based
20,Male,3,MECH,B.Tech,6.9,1,92.7,191,3,1,95,61,72,1,Java,Not Placed,Not Placed
24,Female,2,AI&DS,B.Tech,8.54,0,75.1,278,3,0,89,59,88,2,Python,Placed,Product Based
21,Male,3,ECE,B.Tech,8.9,0,89.3,349,6,3,100,43,100,2,C++,Placed,Product Based
23,Male,3,CSE,B.Tech,8.1,1,73.4,261,4,2,94,70,81,2,Python,Placed,Service Based
22,Female,1,MECH,B.Tech,7.85,0,80.2,275,5,2,100,61,75,0,Java,Placed,Product Based
22,Female,1,CSE,B.Tech,7.89,0,93.4,72,0,0,85,60,78,1,Java,Placed,Service Based
24,Female,3,ECE,B.Tech,7.1,0,86.5,161,2,1,94,52,74,0,Java,Placed,Product Based
21,Female,3,AI&DS,B.Tech,8.11,0,79.5,162,3,0,93,65,57,3,C++,Not Placed,Not Placed
24,Female,2,MECH,B.Tech,5.77,1,100,0,0,0,84,63,89,0,C++,Not Placed,Not Placed
24,Female,2,IT,B.Tech,7.46,0,75.2,216,2,0,97,58,65,0,Python,Not Placed,Not Placed
22,Male,3,IT,B.Tech,8.03,0,90.1,207,0,0,80,57,86,2,Java,Placed,Service Based
23,Male,1,ECE,B.Tech,8.24,0,70.2,255,2,0,100,59,77,1,Java,Placed,Product Based
23,Female,1,ECE,B.Tech,7.31,0,86,227,1,0,81,66,69,0,Python,Placed,Service Based
21,Male,2,CSE,B.Tech,7.85,1,77.3,268,4,0,100,96,66,1,C++,Placed,Service Based
22,Male,1,MECH,B.Tech,7.09,0,82.4,359,2,0,89,91,90,2,Python,Placed,Service Based
22,Female,3,MECH,B.Tech,8.42,1,95.4,201,1,1,85,42,73,0,Java,Placed,Service Based
20,Male,1,MECH,B.Tech,7.94,0,89.7,239,3,1,96,55,86,2,C++,Placed,Service Based
23,Male,2,EEE,B.Tech,6.38,1,80.3,0,0,0,87,77,43,0,Java,Not Placed,Not Placed
23,Male,2,EEE,B.Tech,8.55,0,94.1,288,4,1,97,69,86,2,Python,Placed,Product Based
21,Female,2,EEE,B.Tech,7.6,0,90.8,163,2,1,92,79,57,1,C++,Placed,Service Based
20,Female,1,AI&DS,B.Tech,6.37,0,97.2,203,0,0,80,97,74,2,C++,Placed,Service Based
22,Male,2,CSE,B.Tech,8.06,0,78.9,349,0,2,92,68,100,1,Python,Placed,Product Based
22,Male,3,ECE,B.Tech,8.56,0,80.1,311,0,1,100,70,91,0,Python,Placed,Product Based
22,Female,3,EEE,B.Tech,8.49,0,97.6,249,1,2,97,70,92,1,Java,Placed,Product Based
22,Female,3,MECH,B.Tech,8.71,0,82.1,241,5,1,100,79,75,2,Java,Placed,Service Based
20,Female,1,IT,B.Tech,7.11,1,80.6,42,0,0,87,60,54,1,Python,Not Placed,Not Placed
23,Female,3,ECE,B.Tech,8.72,0,80,216,5,1,98,60,74,2,C++,Placed,Product Based
23,Female,2,CSE,B.Tech,8.65,0,83.9,257,3,2,80,70,97,0,Java,Placed,Product Based
22,Female,2,EEE,B.Tech,7.72,0,78.2,238,5,0,94,54,85,2,Java,Placed,Product Based
24,Female,2,AI&DS,B.Tech,8.37,0,75.6,145,1,1,80,52,74,0,Python,Placed,Product Based
22,Female,3,CSE,B.Tech,7.84,0,77.6,191,0,0,95,59,90,1,C++,Not Placed,Not Placed
20,Female,1,ECE,B.Tech,7.04,0,85.3,227,2,1,75,64,66,3,Python,Placed,Product Based
21,Female,3,IT,B.Tech,7.75,0,81.5,193,2,0,89,81,69,0,Python,Placed,Service Based
20,Female,2,EEE,B.Tech,7.91,2,76.9,255,0,1,92,57,85,1,C++,Not Placed,Not Placed
23,Male,2,EEE,B.Tech,7.05,0,88.5,164,6,0,82,42,83,0,Python,Not Placed,Not Placed
20,Male,2,MECH,B.Tech,8.45,1,89.6,322,3,1,100,67,75,2,Python,Placed,Product Based
20,Female,2,EEE,B.Tech,8.37,0,84,242,4,0,98,49,50,3,C++,Placed,Service Based
20,Female,3,IT,B.Tech,7.45,0,67.5,60,0,1,88,50,64,0,Java,Not Placed,Not Placed
24,Female,2,EEE,B.Tech,9.65,0,79.7,306,4,2,100,85,81,2,Java,Placed,Product Based
24,Male,2,ECE,B.Tech,8.03,0,89.3,192,2,2,82,94,83,1,Java,Placed,Service Based
23,Male,3,CSE,B.Tech,6.46,0,83.1,73,0,0,84,57,66,1,C++,Not Placed,Not Placed
21,Female,1,CSE,B.Tech,6.81,1,72.1,66,1,0,71,49,70,0,Java,Placed,Service Based
21,Male,3,EEE,B.Tech,9.9,0,96.6,312,3,2,94,48,89,0,Java,Placed,Product Based
21,Female,2,MECH,B.Tech,6.62,1,85.5,185,1,1,82,40,72,2,C++,Not Placed,Not Placed
22,Female,2,CSE,B.Tech,7.34,0,85.6,229,1,0,90,65,64,0,C++,Placed,Service Based
23,Male,3,IT,B.Tech,8.47,1,84.8,179,4,1,96,67,100,0,C++,Placed,Product Based
24,Female,2,IT,B.Tech,6.65,1,85,54,0,0,88,60,66,0,Java,Not Placed,Not Placed
24,Male,1,MECH,B.Tech,9.55,0,86.7,452,4,3,100,40,87,3,C++,Placed,Product Based
23,Female,2,CSE,B.Tech,8.17,1,77.9,229,7,2,99,56,100,0,C++,Placed,Product Based
22,Male,1,EEE,B.Tech,9.31,0,86.5,151,0,1,100,82,73,2,C++,Placed,Product Based
24,Male,3,EEE,B.Tech,8.42,0,79,193,2,0,95,51,81,0,Python,Placed,Product Based
23,Male,3,EEE,B.Tech,8.19,0,89.6,197,2,0,100,75,61,2,Java,Placed,Product Based
23,Female,3,EEE,B.Tech,8.2,2,75.4,217,3,1,97,51,57,0,C++,Not Placed,Not Placed
21,Female,2,EEE,B.Tech,6.15,1,85,182,3,0,91,41,67,0,Python,Placed,Service Based
21,Female,1,AI&DS,B.Tech,7.35,0,100,175,3,1,84,81,57,1,C++,Placed,Product Based
22,Male,1,ECE,B.Tech,7.02,0,87.4,255,5,0,73,49,71,0,C++,Placed,Service Based
21,Male,1,CSE,B.Tech,7.78,0,75.9,159,4,1,86,84,72,0,Java,Placed,Product Based
22,Male,1,ECE,B.Tech,7.31,0,78.6,12,0,0,89,85,68,1,C++,Placed,Service Based
22,Female,3,EEE,B.Tech,7.89,1,81.8,244,0,1,78,68,100,2,Python,Placed,Product Based
22,Female,1,MECH,B.Tech,8,0,90.3,324,3,2,97,65,92,2,Java,Placed,Product Based
24,Female,3,EEE,B.Tech,8.81,0,88.9,321,4,2,95,60,87,3,Java,Placed,Product Based
20,Female,1,CSE,B.Tech,9.04,0,70,190,1,2,96,82,76,2,C++,Placed,Product Based
23,Male,2,EEE,B.Tech,7.7,0,90.4,178,1,0,82,58,78,0,C++,Placed,Service Based
21,Female,2,MECH,B.Tech,8.91,1,81.9,245,0,2,94,61,92,4,Python,Placed,Product Based
21,Male,3,ECE,B.Tech,9,0,72.7,219,1,2,98,41,65,2,C++,Placed,Product Based
24,Female,3,EEE,B.Tech,8.21,0,86.1,249,4,1,100,50,86,3,C++,Placed,Product Based
24,Female,2,MECH,B.Tech,8.25,0,86.3,209,3,1,94,69,75,2,C++,Placed,Product Based
21,Male,2,MECH,B.Tech,7.57,1,91.4,258,2,0,100,61,69,3,Java,Placed,Service Based
20,Female,2,AI&DS,B.Tech,7.43,1,93.2,203,3,1,93,40,87,0,Java,Placed,Product Based
23,Male,2,ECE,B.Tech,8.64,0,81.5,254,2,1,100,64,72,0,Python,Placed,Product Based
21,Female,2,IT,B.Tech,8.53,0,71.3,154,2,2,88,88,69,2,Java,Placed,Service Based
21,Female,1,CSE,B.Tech,8.08,0,65.9,156,1,0,88,62,54,0,C++,Placed,Service Based
20,Male,2,ECE,B.Tech,7.5,0,76.2,121,2,0,95,74,62,0,Python,Not Placed,Not Placed
21,Male,1,MECH,B.Tech,7.07,0,90.3,197,0,0,80,40,50,1,Python,Placed,Service Based
24,Female,1,IT,B.Tech,7.58,0,78,352,8,1,100,75,100,3,Java,Placed,Product Based
23,Female,3,MECH,B.Tech,7.83,0,71.4,165,2,0,86,68,62,1,Python,Placed,Product Based
22,Male,2,CSE,B.Tech,7.01,0,81.2,128,3,0,99,75,70,2,C++,Placed,Service Based
20,Male,2,EEE,B.Tech,7.34,0,81.9,156,1,2,93,58,92,0,Python,Placed,Product Based
20,Female,3,ECE,B.Tech,8.44,0,90.1,354,4,1,100,46,96,2,C++,Placed,Product Based
23,Male,2,EEE,B.Tech,8.07,0,69.9,152,0,2,86,45,56,1,Java,Placed,Product Based
21,Male,1,EEE,B.Tech,9.33,0,86.7,319,1,2,92,56,89,1,Python,Placed,Product Based
20,Male,2,IT,B.Tech,8.39,0,70.2,138,5,3,80,68,58,2,Java,Placed,Service Based
21,Male,1,AI&DS,B.Tech,8.09,0,71.6,219,0,1,89,72,77,1,Java,Placed,Service Based
24,Male,2,IT,B.Tech,7.1,0,79.5,215,5,0,77,64,74,0,Java,Placed,Service Based
22,Male,3,AI&DS,B.Tech,8.48,1,77.4,454,4,2,100,83,100,3,Java,Placed,Product Based
23,Female,1,ECE,B.Tech,7.23,1,81.2,122,1,0,85,76,90,0,C++,Not Placed,Not Placed
24,Female,3,IT,B.Tech,8.6,0,68.5,283,3,2,100,61,86,2,Python,Placed,Product Based
24,Female,1,EEE,B.Tech,6.71,0,94.4,123,0,1,82,67,47,0,C++,Placed,Service Based
23,Male,2,AI&DS,B.Tech,6.43,1,82,53,0,0,73,50,50,0,C++,Not Placed,Not Placed
24,Male,2,EEE,B.Tech,8.63,0,81.1,299,3,2,100,78,100,0,Java,Placed,Product Based
22,Male,3,ECE,B.Tech,7.26,0,90.1,161,0,0,100,84,64,1,C++,Placed,Service Based
23,Female,2,ECE,B.Tech,7.66,0,91.1,67,0,0,85,67,62,1,Python,Placed,Service Based
21,Male,1,CSE,B.Tech,7.95,0,80.6,206,3,0,93,75,65,2,Java,Placed,Product Based
20,Male,1,IT,B.Tech,7.3,2,84,270,4,1,95,60,78,3,Python,Placed,Product Based
24,Female,1,IT,B.Tech,6.95,1,77.6,19,2,1,92,64,56,0,Java,Not Placed,Not Placed
21,Male,3,IT,B.Tech,7.31,0,80.6,218,1,2,92,65,91,3,Python,Placed,Product Based
20,Male,1,CSE,B.Tech,8.26,0,76.4,160,1,1,97,98,80,2,C++,Placed,Product Based
22,Male,2,MECH,B.Tech,8.36,0,70.5,221,2,1,97,74,54,1,C++,Placed,Product Based
21,Male,1,CSE,B.Tech,8.62,0,89.8,288,2,1,98,66,66,2,Java,Placed,Product Based
23,Female,3,IT,B.Tech,7.09,0,73.9,62,0,1,77,70,75,0,C++,Placed,Service Based
23,Male,3,AI&DS,B.Tech,7.92,1,82,196,2,0,80,68,63,2,Python,Not Placed,Not Placed
20,Male,2,CSE,B.Tech,9.82,0,89.3,420,4,2,100,64,100,1,Java,Placed,Product Based
22,Female,1,AI&DS,B.Tech,7.73,0,83.8,160,2,1,86,60,63,1,Java,Placed,Product Based
20,Male,2,ECE,B.Tech,7.55,0,78.9,113,0,1,76,45,46,0,C++,Not Placed,Not Placed
22,Female,3,AI&DS,B.Tech,8.73,0,80.6,346,6,2,92,70,100,0,C++,Placed,Product Based
24,Male,2,CSE,B.Tech,8.57,1,91.7,265,0,2,91,58,80,0,C++,Placed,Product Based
20,Male,3,AI&DS,B.Tech,5.5,0,97.3,52,2,0,83,50,59,2,Python,Not Placed,Not Placed
20,Male,3,IT,B.Tech,7.7,1,87.3,61,0,0,100,61,80,1,Python,Placed,Service Based
20,Female,3,IT,B.Tech,8.92,0,98.3,220,0,2,100,69,85,3,Java,Placed,Product Based
20,Female,1,AI&DS,B.Tech,7.93,0,85.1,200,1,0,96,79,83,0,Python,Placed,Product Based
23,Male,2,MECH,B.Tech,8.53,0,81.4,323,3,2,100,58,91,2,Java,Placed,Product Based
21,Female,2,ECE,B.Tech,7.94,0,75.1,199,7,0,100,94,54,3,Python,Placed,Service Based
24,Female,1,AI&DS,B.Tech,7.74,0,74.1,172,0,2,86,82,76,0,C++,Placed,Service Based
24,Male,2,ECE,B.Tech,8.38,2,86,215,2,2,100,59,63,0,Python,Placed,Product Based
20,Male,1,CSE,B.Tech,8.08,0,82.4,242,5,0,86,84,61,0,Python,Placed,Product Based
24,Male,2,EEE,B.Tech,8.24,0,86.8,141,1,0,100,50,70,1,C++,Placed,Service Based
20,Male,2,CSE,B.Tech,7.11,0,82.4,38,0,0,77,77,46,0,C++,Not Placed,Not Placed
20,Female,2,IT,B.Tech,8.07,0,77.5,204,5,1,88,78,90,0,C++,Placed,Product Based
23,Female,2,CSE,B.Tech,5.5,1,78.1,196,3,0,56,79,79,0,Python,Not Placed,Not Placed
21,Female,2,EEE,B.Tech,8.48,1,75.6,265,4,0,100,51,71,2,Java,Placed,Product Based
24,Female,2,ECE,B.Tech,7.85,0,73.9,249,1,0,94,57,92,2,C++,Placed,Product Based
24,Male,2,IT,B.Tech,8.22,0,93.7,279,2,1,98,70,74,1,Python,Placed,Service Based
23,Male,3,AI&DS,B.Tech,7.3,0,71.4,274,3,1,84,59,84,0,Java,Placed,Product Based
20,Female,3,CSE,B.Tech,8.04,0,76.6,265,0,2,95,69,67,2,Python,Placed,Service Based
21,Male,3,MECH,B.Tech,8.33,0,81.4,227,3,0,100,43,57,3,C++,Placed,Product Based
20,Female,1,CSE,B.Tech,8.93,0,77.5,259,5,2,96,69,100,0,Python,Placed,Product Based
23,Male,1,AI&DS,B.Tech,8.42,0,91.7,283,5,0,95,62,70,0,C++,Placed,Product Based
20,Male,2,AI&DS,B.Tech,8.29,0,85.8,257,1,2,89,69,76,1,Python,Placed,Product Based
21,Female,3,MECH,B.Tech,7.29,0,75.3,247,1,1,77,40,83,0,Python,Placed,Product Based
20,Female,1,ECE,B.Tech,8.4,0,88.3,192,4,2,100,62,90,0,C++,Placed,Product Based
22,Female,1,CSE,B.Tech,8.48,0,73.4,285,2,0,100,57,91,3,C++,Placed,Product Based
20,Female,2,AI&DS,B.Tech,7.27,0,80.8,118,0,0,84,56,45,2,Python,Placed,Service Based
20,Female,1,MECH,B.Tech,8.45,1,77,366,4,1,100,66,100,2,C++,Placed,Product Based
22,Female,2,CSE,B.Tech,9.32,0,83,258,0,2,100,77,79,1,Java,Placed,Product Based
23,Male,2,AI&DS,B.Tech,7.48,0,66.5,143,2,0,86,56,65,0,Java,Not Placed,Not Placed
20,Female,2,IT,B.Tech,7.9,0,78.9,248,2,1,91,60,85,4,C++,Placed,Service Based
21,Female,3,AI&DS,B.Tech,8.17,0,85.3,205,3,2,80,62,72,1,Java,Placed,Product Based
20,Female,2,IT,B.Tech,8.17,0,60.3,194,5,1,93,42,73,0,Python,Placed,Product Based
24,Female,1,IT,B.Tech,9.22,1,78.1,191,5,1,100,69,81,0,C++,Placed,Product Based
23,Female,3,AI&DS,B.Tech,6.54,2,76.5,196,5,0,87,55,87,1,C++,Placed,Service Based
21,Male,3,MECH,B.Tech,8.05,1,72.5,121,0,0,100,63,47,0,Java,Placed,Service Based
23,Female,3,AI&DS,B.Tech,9.21,0,75,237,2,1,100,61,90,0,C++,Placed,Product Based
23,Male,1,MECH,B.Tech,7.92,1,75.3,310,4,1,100,61,88,2,C++,Placed,Product Based
21,Male,2,CSE,B.Tech,8.29,1,79.2,272,3,0,94,56,90,2,C++,Placed,Product Based
23,Male,3,IT,B.Tech,8.33,0,70.5,263,5,0,91,56,100,0,C++,Placed,Product Based
20,Female,2,MECH,B.Tech,7.38,0,97.6,182,0,0,76,54,60,2,C++,Placed,Service Based
22,Female,2,CSE,B.Tech,6.38,1,85.4,63,0,1,84,64,67,2,Java,Placed,Service Based
21,Male,2,IT,B.Tech,8.71,0,84.2,278,2,1,93,56,95,1,Java,Placed,Product Based
23,Male,2,MECH,B.Tech,7.77,0,88,238,6,1,91,69,97,0,Python,Placed,Product Based
21,Male,2,CSE,B.Tech,8.43,0,86,237,2,0,100,73,93,1,Python,Placed,Product Based
20,Female,2,AI&DS,B.Tech,6.64,1,91,148,2,0,91,62,80,0,C++,Placed,Service Based
20,Female,2,EEE,B.Tech,7.55,0,80.7,98,0,0,85,62,62,1,C++,Placed,Service Based
22,Female,3,CSE,B.Tech,7.17,0,70.8,48,1,0,89,53,66,2,C++,Placed,Service Based
21,Male,3,CSE,B.Tech,8.36,0,77.5,273,4,0,99,59,71,2,Java,Placed,Product Based
24,Male,1,AI&DS,B.Tech,7.6,0,65.2,183,2,2,93,50,63,0,Java,Placed,Service Based
22,Male,1,IT,B.Tech,8.38,0,89,299,3,1,100,84,80,1,Java,Placed,Product Based
21,Female,1,CSE,B.Tech,7.2,0,78.1,88,4,1,89,89,67,0,Java,Placed,Product Based
24,Female,3,AI&DS,B.Tech,8.96,0,77.7,316,5,2,100,60,88,3,Python,Placed,Product Based
24,Female,3,MECH,B.Tech,8.7,0,85.9,222,2,1,100,61,72,1,C++,Placed,Product Based
24,Male,2,EEE,B.Tech,7.52,1,79.8,194,4,1,77,62,86,0,C++,Placed,Product Based
24,Female,2,MECH,B.Tech,8.2,1,78.5,350,6,1,84,60,94,1,C++,Placed,Product Based
23,Male,2,MECH,B.Tech,8.58,1,72.1,250,1,1,100,75,82,2,Java,Placed,Product Based
21,Female,1,CSE,B.Tech,7.93,0,90.4,238,2,1,81,55,69,0,Python,Placed,Product Based
24,Female,2,MECH,B.Tech,7.89,0,96.3,238,0,0,86,66,65,2,Python,Placed,Product Based
21,Female,2,EEE,B.Tech,7.99,0,77.7,280,6,1,98,65,79,1,C++,Placed,Product Based
24,Male,1,CSE,B.Tech,8.41,0,73.1,157,0,1,97,61,69,1,Java,Placed,Product Based
20,Female,2,EEE,B.Tech,8.29,0,71.8,167,1,1,96,64,78,1,Java,Placed,Service Based
20,Female,2,MECH,B.Tech,6.9,0,82,147,0,0,93,65,57,1,C++,Not Placed,Not Placed
20,Male,1,AI&DS,B.Tech,8.25,0,91.4,164,1,2,100,68,64,0,Python,Placed,Product Based
21,Female,2,MECH,B.Tech,7.59,0,89.4,183,2,0,92,62,67,2,Python,Placed,Product Based
22,Male,2,AI&DS,B.Tech,8.87,0,77,221,0,1,100,71,79,1,C++,Placed,Product Based
21,Female,2,AI&DS,B.Tech,7.63,0,86.9,204,2,0,89,62,69,0,Java,Placed,Product Based
20,Female,2,IT,B.Tech,6.51,1,84.3,102,0,0,98,69,60,0,C++,Not Placed,Not Placed
22,Female,1,IT,B.Tech,8.1,0,68.8,158,3,1,100,53,92,0,Python,Placed,Service Based
22,Female,2,AI&DS,B.Tech,6.75,3,93.2,79,2,0,82,86,59,1,Python,Not Placed,Not Placed
22,Female,3,MECH,B.Tech,7.03,0,79.9,102,0,0,89,50,70,0,Java,Not Placed,Not Placed
23,Male,3,CSE,B.Tech,7.99,0,80.1,214,0,1,85,53,75,0,Python,Placed,Product Based
20,Female,3,EEE,B.Tech,7.87,2,93.5,28,0,0,71,85,46,0,Java,Not Placed,Not Placed
23,Female,3,EEE,B.Tech,8.85,0,91.5,224,2,1,100,58,69,0,Python,Placed,Product Based
22,Male,2,IT,B.Tech,7.75,0,76.5,193,2,1,91,74,81,1,C++,Placed,Product Based
20,Male,1,MECH,B.Tech,8.11,0,74.3,259,2,2,85,51,95,2,C++,Placed,Product Based
21,Female,1,IT,B.Tech,6.94,1,73,177,2,0,97,56,70,0,Java,Not Placed,Not Placed
22,Female,2,CSE,B.Tech,8.11,0,76.7,291,5,1,97,41,87,0,C++,Placed,Product Based
22,Female,2,EEE,B.Tech,7.45,0,68,161,0,0,78,63,75,0,Java,Placed,Service Based
22,Male,1,IT,B.Tech,8.02,0,78,252,6,1,77,69,68,1,Python,Placed,Product Based
23,Female,2,CSE,B.Tech,8.34,0,85,140,0,2,96,64,49,2,C++,Placed,Product Based
21,Female,1,AI&DS,B.Tech,7.46,0,80.6,235,2,0,88,70,68,0,Python,Placed,Service Based
21,Female,1,ECE,B.Tech,8.3,0,80.8,159,2,0,100,55,69,0,C++,Placed,Product Based
23,Male,3,ECE,B.Tech,8.49,0,72.1,404,3,1,100,49,100,2,Java,Placed,Product Based
23,Male,3,AI&DS,B.Tech,7.25,0,89.9,190,5,0,95,57,91,1,C++,Not Placed,Not Placed
20,Female,2,ECE,B.Tech,8.01,0,69.8,243,4,1,95,65,84,2,Python,Placed,Product Based
20,Female,3,AI&DS,B.Tech,7.4,0,88.6,228,3,2,75,65,79,1,Python,Placed,Product Based
21,Male,3,CSE,B.Tech,8.04,0,89.1,131,0,1,93,53,59,2,Java,Placed,Service Based
21,Female,3,MECH,B.Tech,7.19,0,82.6,249,4,0,84,55,75,1,Python,Placed,Service Based
23,Male,1,AI&DS,B.Tech,9.24,0,89.8,307,1,2,85,56,83,0,C++,Placed,Product Based
21,Male,1,AI&DS,B.Tech,8.57,2,81,257,2,0,95,68,88,2,Java,Not Placed,Not Placed
20,Male,3,IT,B.Tech,8.02,0,88.1,201,1,1,91,58,68,1,Python,Placed,Product Based
23,Female,1,AI&DS,B.Tech,8.78,0,85.6,243,0,1,86,51,86,0,Java,Placed,Product Based
20,Male,2,ECE,B.Tech,7.42,0,82.8,154,0,0,85,86,58,0,Java,Placed,Service Based
23,Female,1,MECH,B.Tech,7.86,0,90.9,112,0,1,80,45,51,1,C++,Placed,Service Based
22,Male,1,MECH,B.Tech,7.69,0,75.8,127,1,1,83,65,57,0,Java,Placed,Product Based
